ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol
10510604	0.63928744	3.09E-01	1.0975611	-6.883502	0.24035041	Dnajc11
10523891	0.63928839	3.09E-01	1.0975159	-6.883551	0.15787924	Ube2d2b
10498531	0.63938976	3.09E-01	-1.0972384	-6.883846	-0.20590427	Ccnl1
10597969	0.63938976	3.09E-01	1.0971608	-6.883929	0.17294304	Gm10052///Gm5803///Gm5643///Hnrnpa1
10560758	0.63938976	3.09E-01	-1.0970431	-6.884055	-0.12554053	Vmn1r111///Vmn1r115///Vmn1r118///Vmn1r103///Vmn1r127///Vmn1r120///Vmn1r151
10432473	0.63940428	3.09E-01	1.0969818	-6.88412	0.25637065	Nckap5l
10549655	0.63940437	3.09E-01	-1.0969376	-6.884167	-0.16152358	Eps8l1
10404301	0.63942942	3.09E-01	-1.0968414	-6.88427	-0.14702777	Prl3a1
10504402	0.63950585	3.09E-01	-1.0966363	-6.884488	-0.18911287	Tmem8b
10349480	0.63950585	3.09E-01	1.0964905	-6.884644	0.11770786	R3hdm1
10589773	0.63950585	3.09E-01	-1.096442	-6.884695	-0.15597609	Trank1
10583286	0.63950585	3.09E-01	1.0964342	-6.884704	0.23570967	Gpr83
10601161	0.63950585	3.09E-01	-1.0964208	-6.884718	-0.16014185	Gjb1
10440125	0.63950593	3.09E-01	-1.0963766	-6.884765	-0.151221	E330017A01Rik
10399666	0.6395647	3.09E-01	-1.0962629	-6.884886	-0.1984185	Gm9257///9030624G23Rik
10428074	0.63961885	3.10E-01	-1.0961107	-6.885048	-0.16272938	Rpl30
10587347	0.63966692	3.10E-01	-1.0960046	-6.885161	-0.13732682	Omt2b
10608193	0.63967725	3.10E-01	-1.0958151	-6.885363	-0.16795501	Sry
10416266	0.63967725	3.10E-01	-1.0955385	-6.885658	-0.22940267	1700031C06Rik
10434029	0.63967725	3.10E-01	1.0955121	-6.885686	0.15366508	Lztr1
10400474	0.63967725	3.10E-01	1.0954922	-6.885707	0.16507971	Nkx2-1
10408444	0.63967725	3.10E-01	-1.0954492	-6.885753	-0.15938158	Prl7c1
10523062	0.63967725	3.10E-01	-1.0954149	-6.885789	-0.12075105	Alb
10517083	0.63967725	3.10E-01	-1.0954087	-6.885796	-0.13238203	Pigv
10592382	0.63973865	3.10E-01	1.0952202	-6.885997	0.20575709	Olfr934
10361712	0.63983759	3.10E-01	1.0948921	-6.886346	0.24307021	Shprh
10393614	0.63983759	3.10E-01	-1.0948454	-6.886396	-0.21183408	Cbx8
10347226	0.63983759	3.10E-01	-1.0948389	-6.886403	-0.17476573	Tmem169
10601755	0.63991891	3.10E-01	1.0946986	-6.886552	0.12507049	Rpl36a
10583434	0.63992076	3.10E-01	-1.0946524	-6.886601	-0.12072478	Olfr868
10366712	0.63994162	3.10E-01	1.0945836	-6.886674	0.15178624	Ppm1h
10523151	0.63995129	3.10E-01	1.0944922	-6.886772	0.27985139	Cxcl1
10566192	0.63995129	3.10E-01	-1.0944402	-6.886827	-0.15938264	Olfr577
10555108	0.64000949	3.10E-01	1.0943273	-6.886947	0.20962065	Clns1a
10469540	0.64023301	3.10E-01	-1.0940185	-6.887276	-0.18610662	Armc3
10411223	0.64027356	3.10E-01	-1.0939265	-6.887374	-0.23039328	S100z
10555903	0.64036746	3.11E-01	-1.0937563	-6.887555	-0.15464296	Olfr676
10443369	0.64062238	3.11E-01	-1.0932934	-6.888047	-0.23381692	Armc12
10378407	0.64066763	3.11E-01	-1.0931737	-6.888174	-0.15984274	Olfr390
10606997	0.64066763	3.11E-01	-1.0930719	-6.888283	-0.23990495	Tex13
10526418	0.64066763	3.11E-01	1.0930404	-6.888316	0.1402022	Zp3
10572466	0.64066763	3.11E-01	-1.092932	-6.888431	-0.20846175	Pde4c
10441794	0.64075839	3.11E-01	-1.0927028	-6.888675	-0.16801794	Mrgprh
10508112	0.64075839	3.11E-01	1.0926927	-6.888686	0.11535573	Lsm10
10404412	0.64103558	3.11E-01	-1.0922327	-6.889175	-0.14611594	Wrnip1
10606928	0.64103683	3.11E-01	-1.0921872	-6.889223	-0.14893209	Serpina7
10502451	0.6411461	3.11E-01	-1.0918521	-6.889579	-0.16276744	Bmpr1b
10540855	0.6411461	3.11E-01	-1.0918434	-6.889588	-0.16807654	Hrh1
10491091	0.6411461	3.11E-01	1.0917402	-6.889698	0.11225617	Tnfsf10
10603809	0.6411461	3.11E-01	1.0915599	-6.88989	0.13011285	Gm14636
10469801	0.6411461	3.11E-01	-1.0915377	-6.889913	-0.21049792	Il1f5
10450843	0.6411461	3.11E-01	-1.0914644	-6.889991	-0.15239034	H2-M5
10570236	0.6411461	3.11E-01	1.0914626	-6.889993	0.2729621	Mcf2l
10361250	0.64119149	3.12E-01	-1.0913249	-6.890139	-0.11800148	Camk1g
10466728	0.64123941	3.12E-01	-1.0912005	-6.890271	-0.18526984	1700028P14Rik
10587383	0.64127726	3.12E-01	1.0911117	-6.890366	0.12302462	Cd109
10607330	0.64129361	3.12E-01	-1.0910485	-6.890433	-0.1555984	A230072E10Rik
10438415	0.64139092	3.12E-01	-1.0908894	-6.890602	-0.14176197	2010309G21Rik///Iglv1///Iglc1///Iglv2///2010309G21Rik///Iglv1
10388267	0.64143541	3.12E-01	-1.090705	-6.890797	-0.16234862	Olfr378
10479154	0.64149773	3.12E-01	-1.0905434	-6.890969	-0.28335728	Tubb1
10433340	0.64151429	3.12E-01	1.0904351	-6.891084	0.20211701	4930451G09Rik
10545022	0.64151429	3.12E-01	-1.0903509	-6.891173	-0.11985485	Vmn1r21
10543676	0.64163711	3.12E-01	-1.090159	-6.891377	-0.19538827	1700080G18Rik
10592938	0.64189243	3.12E-01	-1.0897354	-6.891827	-0.19884111	Ttc36
10460259	0.64195488	3.12E-01	-1.0896075	-6.891962	-0.14292053	Aldh3b2
10575844	0.64213087	3.12E-01	-1.0893116	-6.892276	-0.14620002	Cdh13
10443383	0.64238629	3.12E-01	-1.0889657	-6.892643	-0.17651548	Lhfpl5
10516884	0.64242569	3.13E-01	-1.0888715	-6.892743	-0.13628131	Trnau1ap
10566168	0.64242569	3.13E-01	-1.0888313	-6.892785	-0.29068579	Olfr33
10455146	0.64252113	3.13E-01	-1.0884777	-6.89316	-0.22688794	3222401L13Rik
10580693	0.64252113	3.13E-01	-1.0884572	-6.893182	-0.14023114	Ces5a
10554392	0.64252113	3.13E-01	1.0883912	-6.893252	0.20070981	Gdpgp1
10446229	0.64252113	3.13E-01	-1.0883899	-6.893253	-0.31464076	Tnfsf9
10405033	0.64252113	3.13E-01	-1.0883235	-6.893324	-0.11640417	Ecm2
10602744	0.642606	3.13E-01	-1.088152	-6.893506	-0.14996827	Gm15155
10419458	0.642606	3.13E-01	1.0881355	-6.893523	0.13312175	Olfr749
10373143	0.64262778	3.13E-01	1.0880658	-6.893597	0.14290778	Mbd6
10461423	0.64282117	3.13E-01	-1.0877934	-6.893886	-0.19228175	Fads3
10544383	0.64288478	3.13E-01	1.0876744	-6.894012	0.16372906	Kel
10581299	0.64305176	3.13E-01	-1.0873677	-6.894337	-0.15841937	Agrp
10390886	0.64305176	3.13E-01	1.0873455	-6.89436	0.16369874	Krtap3-3
10495197	0.64308218	3.13E-01	-1.0872657	-6.894445	-0.1458157	Kcna2
10353034	0.64313671	3.13E-01	-1.0871243	-6.894595	-0.36817708	Snord87
10401803	0.64334552	3.13E-01	-1.0867792	-6.89496	-0.23544429	Mir3068
10473588	0.64337756	3.13E-01	1.0866545	-6.895092	0.14279495	Olfr1176
10507644	0.64354556	3.14E-01	1.0864114	-6.89535	0.11432574	Zmynd12
10592469	0.64389815	3.14E-01	-1.0858198	-6.895976	-0.11495701	Olfr985
10517009	0.64393987	3.14E-01	-1.0857267	-6.896074	-0.11857133	Sytl1
10485790	0.64396444	3.14E-01	1.08561	-6.896198	0.14939541	Olfr1303
10471819	0.64396925	3.14E-01	-1.0855604	-6.89625	-0.21459964	Crb2
10513472	0.64409695	3.14E-01	-1.0852341	-6.896595	-0.12696106	Mup19///Gm2083///Mup18///Mup8///Mup7///Mup17///Mup16///Mup15///Mup14///Mup13///Mup12///Mup11///Mup10///Mup9///Mup20///Mup5///Mup2///Mup1
10382844	0.64409695	3.14E-01	-1.0851905	-6.896642	-0.12311104	Snord1c///Snord1b
10364438	0.64431316	3.14E-01	1.0848916	-6.896958	0.13692182	Vmn2r83
10410311	0.6443157	3.14E-01	1.0848161	-6.897038	0.12032385	Zfp456
10458368	0.6443157	3.14E-01	-1.0846694	-6.897193	-0.20245133	E230025N22Rik
10355668	0.64437207	3.14E-01	-1.0845353	-6.897335	-0.23714961	Mir375
10378785	0.64437207	3.14E-01	-1.084512	-6.897359	-0.17910065	Bhlha9
10602722	0.64437207	3.14E-01	1.0844714	-6.897402	0.16552299	Spin2c
10362186	0.64438478	3.14E-01	-1.0844126	-6.897464	-0.13379881	Moxd1
10432256	0.64438907	3.14E-01	1.0843637	-6.897516	0.12737435	Arf3
10443494	0.64457487	3.15E-01	1.0839296	-6.897975	0.18334983	Pi16
10433940	0.64457487	3.15E-01	-1.0839099	-6.897996	-0.14444633	Mapk1
10403982	0.64457487	3.15E-01	-1.0838901	-6.898017	-0.14126934	Vmn1r188
10386344	0.64457487	3.15E-01	1.0838816	-6.898026	0.13994433	Iba57
10501895	0.64486831	3.15E-01	-1.0834917	-6.898438	-0.15674326	Myoz2
10401527	0.64501014	3.15E-01	-1.0832782	-6.898663	-0.16195812	Ltbp2
10358677	0.64501014	3.15E-01	-1.0832369	-6.898707	-0.23994454	Swt1
10344743	0.64509227	3.15E-01	1.083035	-6.89892	0.13840022	3110035E14Rik
10473454	0.64509227	3.15E-01	-1.0830086	-6.898948	-0.12032911	Olfr1008
10475420	0.64530424	3.15E-01	-1.082715	-6.899258	-0.17522309	Trim69
10548687	0.64531449	3.15E-01	1.0826591	-6.899317	0.12379151	Gm5886
10383032	0.64537211	3.15E-01	1.0825474	-6.899435	0.14537124	Engase
10594515	0.64537417	3.15E-01	-1.0824924	-6.899493	-0.13687257	Rnu5g
10530287	0.64537417	3.15E-01	-1.0824285	-6.899561	-0.12706116	Apbb2
10576051	0.64537417	3.15E-01	-1.0824135	-6.899577	-0.17427209	Foxc2
10556749	0.64546401	3.15E-01	-1.0822639	-6.899735	-0.22069987	Acsm4
10434302	0.64556338	3.15E-01	1.0819696	-6.900045	0.296614	Klhl24
10385616	0.64556338	3.15E-01	1.0819632	-6.900052	0.1603101	Rufy1
10362168	0.64556338	3.15E-01	1.081944	-6.900072	0.13142817	Taar8c///Taar8b///Taar8a
10591853	0.64556338	3.15E-01	-1.0819417	-6.900075	-0.15966494	Tbx20
10380321	0.64561793	3.15E-01	-1.0818197	-6.900204	-0.24745678	Mbtd1
10487645	0.64570551	3.16E-01	-1.0816602	-6.900372	-0.1827474	Cpxm1
10396956	0.64620196	3.16E-01	1.0807894	-6.901291	0.21120741	Pcnx
10584370	0.64633112	3.16E-01	-1.0805279	-6.901567	-0.17134398	Olfr983///Olfr889///Olfr887///Olfr883///Olfr901///Olfr884///Olfr885
10386423	0.64633112	3.16E-01	-1.0804982	-6.901598	-0.2093	Pld6
10566502	0.64633656	3.16E-01	1.0804388	-6.90166	0.18222916	Arfip2
10562416	0.64634891	3.16E-01	1.0803459	-6.901758	0.20440186	Cebpg
10445181	0.64640146	3.16E-01	-1.0802402	-6.90187	-0.1330392	Olfr138
10573319	0.64641005	3.16E-01	-1.0801268	-6.901989	-0.18624639	Podnl1
10587446	0.64641005	3.16E-01	1.0800612	-6.902059	0.18056094	Myo6
10547381	0.64641969	3.16E-01	-1.0799562	-6.902169	-0.1573344	Lrtm2
10390640	0.64677285	3.16E-01	-1.0793655	-6.902792	-0.20520938	Ikzf3
10542674	0.64677737	3.16E-01	-1.0793164	-6.902844	-0.20175677	Gm7457
10425601	0.64678922	3.17E-01	-1.0792587	-6.902905	-0.13068571	Tef
10579913	0.64686935	3.17E-01	-1.0791207	-6.90305	-0.16889323	4930505O20Rik
10414093	0.64697941	3.17E-01	1.0789432	-6.903237	0.1231141	Glud1
10550406	0.64697941	3.17E-01	-1.078836	-6.90335	-0.20575215	Ccdc8
10537353	0.64697941	3.17E-01	-1.0787883	-6.9034	-0.12966469	Ttc26
10456501	0.64697941	3.17E-01	-1.0787123	-6.90348	-0.25875201	Rnmt
10598757	0.64697941	3.17E-01	-1.0787024	-6.903491	-0.27037149	Gpr82
10532652	0.64697941	3.17E-01	-1.078578	-6.903622	-0.18923081	Crybb2
10502395	0.64697941	3.17E-01	-1.07851	-6.903693	-0.13789732	4930579F01Rik
10409924	0.64699747	3.17E-01	-1.0783678	-6.903843	-0.13125207	Cts8
10491547	0.64699747	3.17E-01	-1.0783584	-6.903853	-0.27191516	1810062G17Rik
10606546	0.64720862	3.17E-01	1.0779599	-6.904273	0.14260082	Gm1971
10375567	0.64720862	3.17E-01	-1.077941	-6.904292	-0.15315749	Olfr1384
10532313	0.64720862	3.17E-01	-1.0779343	-6.9043	-0.17917832	AB010352
10532270	0.64723218	3.17E-01	-1.0778628	-6.904375	-0.1489244	Vmn2r10
10371446	0.64733138	3.17E-01	1.0776587	-6.90459	0.32682378	Bpifc
10452978	0.64742423	3.17E-01	1.0774945	-6.904762	0.14054919	Gm6548
10439660	0.64750321	3.17E-01	-1.0772818	-6.904986	-0.12208856	Gm609
10425078	0.64751568	3.17E-01	1.0771797	-6.905094	0.26288416	Mpst
10543409	0.64757389	3.17E-01	1.0769517	-6.905334	0.15838841	Tas2r118
10517169	0.64757389	3.17E-01	1.0769364	-6.90535	0.12163292	Sh3bgrl3
10444046	0.64758522	3.17E-01	1.0768794	-6.90541	0.19162521	Cd320
10377286	0.64763436	3.18E-01	-1.0766741	-6.905626	-0.24622253	Pik3r6
10552406	0.64763436	3.18E-01	-1.0766543	-6.905647	-0.12613197	Nkg7
10512145	0.64763436	3.18E-01	-1.0766468	-6.905654	-0.20432311	Aqp7
10485307	0.64764266	3.18E-01	-1.0765372	-6.90577	-0.14097013	Mir129-2
10444587	0.64764266	3.18E-01	-1.0765202	-6.905788	-0.26108823	7330403C04Rik
10572095	0.64764266	3.18E-01	-1.076506	-6.905803	-0.13860262	Nat3
10581363	0.64778751	3.18E-01	-1.0762124	-6.906111	-0.16761963	Cenpt
10379652	0.64778751	3.18E-01	-1.0762046	-6.90612	-0.18598279	Snord7///AI450353
10581355	0.64779506	3.18E-01	-1.0761084	-6.906221	-0.19154585	Ctrl
10484801	0.64791791	3.18E-01	-1.0759106	-6.906429	-0.15388265	Olfr1226
10399232	0.64791791	3.18E-01	-1.075789	-6.906557	-0.18552487	Dnmt3aos
10536752	0.64791791	3.18E-01	1.0756793	-6.906672	0.14034451	Fscn3
10585390	0.64791791	3.18E-01	1.0756738	-6.906678	0.13227874	Sln
10485794	0.64791791	3.18E-01	-1.0756364	-6.906717	-0.16240805	Olfr1305
10527455	0.64791791	3.18E-01	-1.0755848	-6.906771	-0.18457324	Cpsf4
10453423	0.64791791	3.18E-01	1.075571	-6.906786	0.13370874	Gm10309
10405380	0.64802746	3.18E-01	-1.0753954	-6.90697	-0.20239249	Fgfr4
10363157	0.64820963	3.18E-01	-1.075097	-6.907284	-0.20919862	Pln
10522902	0.64834276	3.18E-01	-1.0748969	-6.907494	-0.16322067	BC051076
10493876	0.64840525	3.18E-01	-1.0746846	-6.907717	-0.15533919	Sprr2h
10433480	0.64840525	3.18E-01	-1.0746675	-6.907735	-0.30131059	Rpl39l
10570144	0.6485583	3.19E-01	1.0744253	-6.90799	0.16245241	Arhgef7
10423053	0.64857536	3.19E-01	1.0742808	-6.908141	0.20498037	Agxt2
10444591	0.64857536	3.19E-01	-1.0741837	-6.908243	-0.1748551	Hspa1l
10513583	0.64857536	3.19E-01	1.074134	-6.908296	0.17523563	Cdc26
10576274	0.64857536	3.19E-01	1.0740562	-6.908377	0.18400472	Zfp276
10456171	0.6485781	3.19E-01	-1.0739464	-6.908493	-0.15080133	Spink10
10533180	0.6485781	3.19E-01	-1.0738882	-6.908554	-0.15145823	Ddx54
10467410	0.6485781	3.19E-01	-1.0738662	-6.908577	-0.11240248	Cyp2c70
10583753	0.6485781	3.19E-01	-1.0738348	-6.90861	-0.16223922	Angptl8
10476189	0.64861281	3.19E-01	1.0737068	-6.908744	0.13170273	Mrps26
10532669	0.64890063	3.19E-01	1.0732768	-6.909196	0.25292385	2900026A02Rik
10529235	0.64890063	3.19E-01	-1.0732377	-6.909237	-0.16627141	Gm10463
10452480	0.64890294	3.19E-01	-1.0731914	-6.909285	-0.14693183	Txndc2
10420877	0.6490681	3.19E-01	1.0729191	-6.909571	0.14403514	Esco2
10547396	0.6490681	3.19E-01	-1.0729102	-6.90958	-0.22026617	Wnt5b
10374356	0.64907604	3.19E-01	-1.0728572	-6.909636	-0.14687249	Vstm2a
10499412	0.64908704	3.19E-01	-1.0728007	-6.909695	-0.14547566	Rab25
10479324	0.64918456	3.19E-01	-1.0725066	-6.910004	-0.11465681	Mtg2
10430851	0.64918456	3.19E-01	1.0724681	-6.910044	0.17411933	Cyp2d22
10429926	0.649235	3.19E-01	1.0723324	-6.910186	0.2286057	Dgat1
10350753	0.649235	3.19E-01	1.0723061	-6.910214	0.41626204	Glul
10477107	0.649235	3.19E-01	-1.0722781	-6.910243	-0.15578688	6820408C15Rik
10494769	0.6498572	3.20E-01	-1.0714168	-6.911147	-0.20863733	Trim45
10495649	0.64996377	3.20E-01	-1.0712481	-6.911323	-0.15446691	Gm10652
10396694	0.64999327	3.20E-01	1.0711699	-6.911405	0.15370271	Churc1
10507557	0.65010617	3.20E-01	-1.0709067	-6.911681	-0.1726395	Ebna1bp2
10566026	0.65021192	3.20E-01	1.0706082	-6.911994	0.15221084	Folr2
10561927	0.65031665	3.20E-01	-1.0704418	-6.912168	-0.19735891	Aplp1
10352377	0.65041287	3.20E-01	-1.0702417	-6.912378	-0.15842065	Dnah14
10532289	0.65043144	3.20E-01	1.0701755	-6.912447	0.18344836	Crlf2
10542822	0.65051664	3.20E-01	-1.0699022	-6.912734	-0.1276254	Rep15
10575102	0.65055178	3.20E-01	1.0698174	-6.912822	0.30148177	Cirh1a
10510624	0.65059821	3.21E-01	1.0696592	-6.912988	0.20225061	Klhl21
10571310	0.65059821	3.21E-01	-1.0696322	-6.913016	-0.12193768	Gm13213///Rpl29
10566306	0.65065078	3.21E-01	1.0695154	-6.913139	0.11554196	Ubqln3
10390701	0.65067905	3.21E-01	-1.0694067	-6.913252	-0.13031892	Gm12359
10598105	0.65071955	3.21E-01	1.0693157	-6.913348	0.16721244	Olfr239
10604956	0.65072496	3.21E-01	1.0692658	-6.9134	0.13246288	Mir452
10514338	0.65086415	3.21E-01	1.0690154	-6.913662	0.13964969	Mir31
10393395	0.65100496	3.21E-01	1.0687322	-6.913958	0.1811001	Srsf2
10482109	0.65100496	3.21E-01	1.0686637	-6.91403	0.14398785	Rbm18
10509590	0.65100496	3.21E-01	-1.068589	-6.914108	-0.140841	Pla2g2e
10524388	0.65115602	3.21E-01	1.0683684	-6.914339	0.15407628	Tmem211
10371284	0.65134132	3.21E-01	-1.0680536	-6.914668	-0.12038168	LOC102635990
10480813	0.65134132	3.21E-01	1.0680347	-6.914688	0.16657567	Rabl6
10389627	0.65134132	3.21E-01	-1.0679248	-6.914803	-0.25312395	Rad51c
10403706	0.65134132	3.21E-01	-1.0678997	-6.914829	-0.12976291	Psma2
10487605	0.65138608	3.21E-01	1.0677504	-6.914985	0.1272739	F830045P16Rik
10425726	0.65141266	3.21E-01	-1.0676758	-6.915063	-0.13973243	3-Sep
10520650	0.65149609	3.21E-01	1.0675344	-6.915211	0.17239184	Cad
10444788	0.65158505	3.21E-01	-1.0673322	-6.915423	-0.14285147	H2-Q1///H2-Bl
10445192	0.65158505	3.22E-01	-1.0672996	-6.915457	-0.12030168	Rhag///Rhag
10606257	0.65169459	3.22E-01	-1.0670663	-6.915701	-0.13618508	Mir384
10385883	0.65192419	3.22E-01	1.0666847	-6.916099	0.13322225	Slc22a21
10584259	0.65196397	3.22E-01	-1.0665511	-6.916239	-0.171795	Fez1
10479948	0.65201145	3.22E-01	1.0664214	-6.916374	0.21383431	Celf2
10527694	0.65201145	3.22E-01	1.0662947	-6.916507	0.26751959	B3glct
10475080	0.65201145	3.22E-01	-1.0661733	-6.916634	-0.13871305	Mapkbp1
10558914	0.65201145	3.22E-01	-1.0660603	-6.916752	-0.11350672	Rplp2
10460591	0.65201145	3.22E-01	-1.0660031	-6.916811	-0.18924232	Fibp
10545215	0.65201145	3.22E-01	-1.0659744	-6.916841	-0.17519787	Igk-V28
10598678	0.65201145	3.22E-01	1.0657732	-6.917052	0.23444334	Usp9x
10597841	0.65201145	3.22E-01	-1.0656339	-6.917197	-0.20498329	Hhatl
10510950	0.65201145	3.22E-01	-1.0655843	-6.917249	-0.17882901	Hes5
10435024	0.65201145	3.22E-01	-1.0655753	-6.917258	-0.11456451	Rnf168
10361358	0.65201145	3.22E-01	-1.0655162	-6.91732	-0.17328978	Rgs17
10483698	0.65201145	3.22E-01	-1.0654951	-6.917342	-0.24575607	Wipf1
10533687	0.6523824	3.23E-01	-1.064889	-6.917975	-0.15822439	Zcchc8
10570627	0.6523824	3.23E-01	1.0648448	-6.918021	0.19171603	Defb7
10378078	0.6523824	3.23E-01	-1.0648062	-6.918061	-0.16085119	Fbxo39
10386262	0.65243067	3.23E-01	-1.0646073	-6.918269	-0.17167044	Obscn
10492628	0.65243067	3.23E-01	-1.0646056	-6.91827	-0.17722276	Serpini1
10426296	0.65243067	3.23E-01	-1.0645254	-6.918354	-0.18398186	Gm10839
10444719	0.65243067	3.23E-01	-1.0644423	-6.918441	-0.14250853	Bag6
10353450	0.65243067	3.23E-01	-1.0643796	-6.918506	-0.12270958	Gm4956
10533095	0.65243067	3.23E-01	-1.0643522	-6.918535	-0.19659492	Fbxw8
10498741	0.65251093	3.23E-01	-1.0641713	-6.918724	-0.18866762	Serpini2
10443786	0.65252206	3.23E-01	-1.0641148	-6.918782	-0.11320208	Pde9a
10410295	0.65264684	3.23E-01	1.0639253	-6.91898	0.23231013	Zfp595
10541845	0.65291956	3.23E-01	1.0635191	-6.919404	0.11657508	Nop2
10382228	0.65292502	3.23E-01	-1.0633929	-6.919535	-0.16969192	Axin2
10449940	0.65292502	3.23E-01	1.0633824	-6.919546	0.20310646	Cyp4f14
10445167	0.65296291	3.23E-01	1.0632946	-6.919638	0.13193972	Olfr127
10460010	0.652968	3.23E-01	1.0632452	-6.919689	0.21269183	Galr1
10444352	0.65297297	3.23E-01	-1.0631526	-6.919786	-0.18799847	Notch4
10384352	0.65324197	3.23E-01	-1.0626206	-6.92034	-0.12978767	Zpbp
10489545	0.65333455	3.24E-01	-1.0624688	-6.920499	-0.2220443	Tnnc2
10490872	0.6535322	3.24E-01	-1.0620761	-6.920908	-0.26772929	Lrrcc1
10508019	0.6535322	3.24E-01	-1.0620387	-6.920947	-0.23662657	Gnl2
10584200	0.6535322	3.24E-01	1.0620042	-6.920983	0.14096678	Rpusd4
10560791	0.6535322	3.24E-01	-1.0619771	-6.921011	-0.15990698	Gm10662///Gm4567///Gm6902///Gm5891
10544763	0.65367366	3.24E-01	-1.0616827	-6.921317	-0.23214811	Hoxa4
10399265	0.65367366	3.24E-01	1.0616794	-6.921321	0.12969527	Ncoa1
10471474	0.65367366	3.24E-01	1.0616423	-6.92136	0.14807538	Ak1
10499514	0.65367366	3.24E-01	-1.0616079	-6.921395	-0.22774821	Trim46
10514668	0.65367366	3.24E-01	1.0615672	-6.921438	0.19083386	Jak1
10590974	0.65380265	3.24E-01	-1.0613569	-6.921657	-0.15847867	Izumo1r
10440143	0.65389419	3.24E-01	1.0612064	-6.921813	0.14037668	Olfr178
10568810	0.65418446	3.24E-01	-1.0608236	-6.922212	-0.13181768	Cfap46
10545917	0.65424326	3.24E-01	-1.060668	-6.922374	-0.13060359	Pcbp1
10493247	0.65434166	3.24E-01	-1.060449	-6.922602	-0.1492355	Ubqln4
10550400	0.65434166	3.24E-01	1.0604228	-6.922629	0.21892882	Pnmal2
10458534	0.65456468	3.25E-01	-1.0600853	-6.92298	-0.20978723	Pcdh1
10408593	0.65456468	3.25E-01	-1.0600629	-6.923004	-0.26706435	Serpinb6c
10383791	0.65460882	3.25E-01	-1.059937	-6.923134	-0.12638825	Slc35e4
10424062	0.65482433	3.25E-01	-1.0594704	-6.92362	-0.15862482	A930017M01Rik
10544795	0.65499266	3.25E-01	-1.0592282	-6.923872	-0.14149676	Mir196b
10449377	0.65504278	3.25E-01	-1.0590606	-6.924046	-0.18663245	Spdef
10566454	0.65504278	3.25E-01	-1.0590357	-6.924072	-0.20133753	Prkcdbp
10505145	0.65534125	3.25E-01	1.0586041	-6.92452	0.14902457	Musk
10548653	0.65547207	3.25E-01	1.058408	-6.924724	0.20642954	Prpmp5
10528686	0.65551088	3.25E-01	-1.0583143	-6.924822	-0.1494642	Crygn
10414470	0.65551088	3.25E-01	1.0582759	-6.924861	0.17086522	Tlr11
10430400	0.65553479	3.25E-01	-1.0581633	-6.924978	-0.15252772	Card10
10516544	0.65553479	3.25E-01	-1.0580745	-6.925071	-0.21449125	Hpca
10576951	0.65559647	3.25E-01	1.0579592	-6.92519	0.20530021	Gm10703
10424077	0.65592279	3.26E-01	1.0573614	-6.925811	0.11151259	Utp23
10605319	0.6560564	3.26E-01	-1.0571188	-6.926063	-0.19686059	Gm44504///Ubl4a
10484830	0.65649466	3.26E-01	-1.0565208	-6.926684	-0.12668621	Olfr1245
10599562	0.65654953	3.26E-01	-1.056147	-6.927072	-0.20302216	Arhgap36
10485643	0.65654953	3.26E-01	-1.0561012	-6.927119	-0.19972219	Wt1os
10383883	0.65654953	3.26E-01	-1.0560825	-6.927139	-0.162414	Gm11961
10512847	0.65666027	3.26E-01	-1.0558508	-6.927379	-0.2400844	Alg2
10484813	0.6567659	3.26E-01	1.0556156	-6.927623	0.11093807	Olfr1233
10369655	0.6567659	3.26E-01	-1.055577	-6.927663	-0.18104362	Stox1
10351588	0.6567659	3.26E-01	-1.0555469	-6.927694	-0.1873623	Nectin4
10512626	0.6567659	3.27E-01	-1.0553574	-6.927891	-0.20876987	Olfr71
10447093	0.6567659	3.27E-01	1.0553565	-6.927892	0.17982415	Ttc39d
10440182	0.6567659	3.27E-01	-1.0553564	-6.927892	-0.13228503	Olfr206
10552599	0.65677683	3.27E-01	1.0552706	-6.927981	0.1947004	Klk1b16
10496466	0.65678481	3.27E-01	1.0551856	-6.928069	0.15291477	Adh4
10452874	0.65685891	3.27E-01	-1.0550558	-6.928203	-0.1313232	Atp6v1f
10361642	0.65691974	3.27E-01	-1.0549166	-6.928348	-0.14474708	Lrp11
10404030	0.65691974	3.27E-01	-1.0548561	-6.928411	-0.20521705	Hist1h3f
10364321	0.65691974	3.27E-01	-1.054855	-6.928412	-0.19247494	Krtap12-1
10454580	0.65694667	3.27E-01	1.0547802	-6.928489	0.15447852	Bin1
10427428	0.65694925	3.27E-01	1.0547339	-6.928537	0.24825827	AW549877
10600750	0.65729884	3.27E-01	-1.0541531	-6.929139	-0.13272926	1700003E24Rik///Gm5941///1700084M14Rik///BC061195
10602749	0.65751272	3.27E-01	-1.0538172	-6.929487	-0.25661286	4930503H13Rik
10516706	0.65765573	3.27E-01	-1.0535798	-6.929733	-0.15454065	Khdrbs1
10557313	0.65765573	3.27E-01	-1.0534405	-6.929877	-0.1280424	4930533L02Rik
10420488	0.65765573	3.27E-01	1.0534341	-6.929884	0.13435883	Phf11d
10382328	0.65769239	3.28E-01	-1.0531236	-6.930205	-0.11661222	Sox9
10440643	0.65769239	3.28E-01	-1.0531007	-6.930229	-0.24416772	Cldn17
10370180	0.65769239	3.28E-01	-1.0530824	-6.930248	-0.15579636	Col6a2
